movie_id,movie_title_year,year
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),1964
57036,Ercole sfida Sansone (1963),1963
57058,Le feu follet (1963),1963
57076,From Russia with Love (1963),1963
57083,Fun in Acapulco (1963),1963
57091,Il gattopardo (1963),1963
57115,The Great Escape (1963),1963
57129,The Haunting (1963),1963
57171,"Ieri, oggi, domani (1963)",1963
57193,It's a Mad Mad Mad Mad World (1963),1963
57197,Jason and the Argonauts (1963),1963
57261,Lord of the Flies (1963),1963
57273,The Madmen of Mandoras (1963),1963
57329,"Move Over, Darling (1963)",1963
57334,Murder at the Gallop (1963),1963
57345,Le mépris (1963),1963
57372,The Nutty Professor (1963),1963
57413,The Pink Panther (1963),1963
57422,Pouic-Pouic (1963),1963
57427,Le procès (1962),1962
57480,Scum of the Earth (1963),1963
57495,Shock Corridor (1963),1963
57546,The Sword in the Stone (1963),1963
57565,Tengoku to jigoku (1963),1963
57590,Tom Jones (1963),1963
57598,Toys in the Attic (1963),1963
57603,I tre volti della paura (1963),1963
57634,The V.I.P.s (1963),1963
57831,Alexis Zorbas (1964),1964
57918,Carry on Cleo (1964),1964
57977,Crónica de un niño solo (1965),1965
57997,Dead Ringer (1964),1964
58003,Il deserto rosso (1964),1964
58022,"Dobro pozhalovat, ili postoronnim vkhod vospreshchyon (1964)",1964
58083,Fail-Safe (1964),1964
58138,Gertrud (1964),1964
58150,Goldfinger (1964),1964
58182,A Hard Day's Night (1964),1964
58213,"Hush...Hush, Sweet Charlotte (1964)",1964
58230,The Incredible Mr. Limpet (1964),1964
58279,Kaidan (1964),1964
58329,Marnie (1964),1964
58331,Mary Poppins (1964),1964
58335,Matrimonio all'italiana (1964),1964
58355,The Misadventures of Merlin Jones (1964),1964
58374,Morozko (1965),1965
58383,Murder Most Foul (1964),1964
58385,My Fair Lady (1964),1964
58390,The Naked Kiss (1964),1964
58425,Of Human Bondage (1964),1964
58430,Onibaba (1964),1964
58450,Les parapluies de Cherbourg (1964),1964
58453,Paris - When It Sizzles (1964),1964
58458,La peau douce (1964),1964
58461,Per un pugno di dollari (1964),1964
58529,Robin and the 7 Hoods (1964),1964
58534,Roustabout (1964),1964
58564,Sedotta e abbandonata (1964),1964
58567,Sei donne per l'assassino (1964),1964
58576,Seven Days in May (1964),1964
58586,A Shot in the Dark (1964),1964
58604,Soy Cuba (1964),1964
58700,The Last Man on Earth (1964),1964
58715,Il vangelo secondo Matteo (1964),1964
58725,Viva Las Vegas (1964),1964
58777,Zulu (1964),1964
58863,La 317ème section (1965),1965
58888,Akahige (1965),1965
58898,"Alphaville, une étrange aventure de Lemmy Caution (1965)",1965
58946,La battaglia di Algeri (1966),1966
58947,Battle of the Bulge (1965),1965
58983,Il boia scarlatto (1965),1965
59012,Campanadas a medianoche (1965),1965
59037,The Cincinnati Kid (1965),1965
59043,The Collector (1965),1965
59112,Do Not Disturb (1965),1965
59127,Dracula: Prince of Darkness (1966),1966
59170,"Faster, Pussycat! Kill! Kill! (1965)",1965
59229,Giulietta degli spiriti (1965),1965
59245,The Greatest Story Ever Told (1965),1965
59260,Help! (1965),1965
59274,The Hill (1965),1965
59282,Hot Enough for June (1964),1964
59314,Inside Daisy Clover (1965),1965
59319,The Ipcress File (1965),1965
59440,À Meia-Noite Levarei Sua Alma (1964),1964
59550,Operatsiya Y i drugiye priklyucheniya Shurika (1965),1965
59573,A Patch of Blue (1965),1965
59578,Per qualche dollaro in più (1965),1965
59592,Pierrot le fou (1965),1965
59604,El planeta de las mujeres invasoras (1967),1967
59646,Repulsion (1965),1965
59710,She (1965),1965
59719,Simón del desierto (1965),1965
59740,The Sons of Katie Elder (1965),1965
59742,The Sound of Music (1965),1965
59749,The Spy Who Came in from the Cold (1965),1965
59800,Thunderball (1965),1965
59821,The Tomb of Ligeia (1964),1964
59856,Vaghe stelle dell'Orsa... (1965),1965
59887,Voyage to the Prehistoric Planet (1965),1965
59936,Yûkoku (1966),1966
60086,Alfie (1966),1966
60094,The Alphabet Murders (1965),1965
60107,Andrey Rublyov (1966),1966
60125,L'armata Brancaleone (1966),1966
60138,Au hasard Balthazar (1966),1966
60153,Batman (1966),1966
60176,Blowup (1966),1966
60177,The Blue Max (1966),1966
60196,"Il buono, il brutto, il cattivo. (1966)",1966
60214,Carry on Screaming! (1966),1966
60232,The Chase (1966),1966
60268,Cul-de-sac (1966),1966
60277,Dai-bosatsu tôge (1966),1966
60278,Daleks' Invasion Earth: 2150 A.D. (1966),1966
60315,Django (1966),1966
60371,The Endless Summer (1966),1966
60380,Esta Noite Encarnarei no Teu Cadáver (1967),1967
60390,Fahrenheit 451 (1966),1966
60420,"Follow Me, Boys! (1966)",1966
60491,Hawaii (1966),1966
60498,Helicopter Canada (1969),1969
60522,How to Steal a Million (1966),1966
60529,Här har du ditt liv (1966),1966
60574,Der junge Törless (1966),1966
60584,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika (1967)",1967
60648,Mademoiselle (1966),1966
60665,A Man for All Seasons (1966),1966
60666,Manos: The Hands of Fate (1966),1966
60722,La muerte de un burócrata (1966),1966
60748,Nevada Smith (1966),1966
60773,Objectif: 500 millions (1966),1966
60802,Ostre sledované vlaky (1966),1966
60827,Persona (1966),1966
60865,Circus of Fear (1966),1966
60893,The Reptile (1966),1966
60908,Le roi de coeur (1966),1966
60934,The Sand Pebbles (1966),1966
60955,Seconds (1966),1966
60959,Sedmikrásky (1966),1966
61094,Thunderbirds Are GO (1966),1966
61107,Torn Curtain (1966),1966
61132,Uccellacci e uccellini (1966),1966
61138,Un homme et une femme (1966),1966
61177,"What's Up, Tiger Lily? (1966)",1966
61184,Who's Afraid of Virginia Woolf? (1966),1966
61189,The Wild Angels (1966),1966
61385,Barefoot in the Park (1967),1967
61395,Belle de jour (1967),1967
61405,Billion Dollar Brain (1967),1967
61412,Blood of Dracula's Castle (1969),1969
61418,Bonnie and Clyde (1967),1967
61429,"El chuncho, quien sabe? (1966)",1966
61452,Casino Royale (1967),1967
61512,Cool Hand Luke (1967),1967
61550,Daikyojû Gappa (1967),1967
61578,The Dirty Dozen (1967),1967
61610,"Easy Come, Easy Go (1967)",1967
61619,El Dorado (1966),1966
61643,Fando y Lis (1968),1968
61655,Dance of the Vampires (1967),1967
61722,The Graduate (1967),1967
61735,Guess Who's Coming to Dinner (1967),1967
61747,Hang 'Em High (1968),1968
61758,Hells Angels on Wheels (1967),1967
61770,Hombre (1967),1967
61809,In Cold Blood (1967),1967
61811,In the Heat of the Night (1967),1967
61814,The Incident (1967),1967
61850,Journey to the Center of Time (1967),1967
61852,The Jungle Book (1967),1967
61934,Made in Italy (1965),1965
61955,La mariée était en noir (1968),1968
61996,Mouchette (1967),1967
62029,The Naked Runner (1967),1967
62055,The Nude Restaurant (1967),1967
62136,Playtime (1967),1967
62138,Point Blank (1967),1967
62168,Quatermass and the Pit (1967),1967
62229,Le samouraï (1967),1967
62271,Signore & signori (1966),1966
62430,Valley of the Dolls (1967),1967
62467,Wait Until Dark (1967),1967
62512,You Only Live Twice (1967),1967
62622,2001: A Space Odyssey (1968),1968
62687,Astérix et Cléopâtre (1968),1968
62688,Attack on the Iron Coast (1968),1968
62690,O Ritual dos Sádicos (1970),1970
62711,Barbarella (1968),1968
62741,The Blood of Fu Manchu (1968),1968
62765,Bullitt (1968),1968
62803,Chitty Chitty Bang Bang (1968),1968
62804,Chronik der Anna Magdalena Bach (1968),1968
62844,Custer of the West (1967),1967
62994,Funny Girl (1968),1968
63026,"Goto, l'île d'amour (1969)",1969
63035,The Green Berets (1968),1968
63056,Hell in the Pacific (1968),1968
63121,Ice Station Zebra (1968),1968
63172,Kaijû sôshingeki (1968),1968
63218,Lebenszeichen (1968),1968
63227,The Lion in Winter (1968),1968
63256,Madigan (1968),1968
63278,Marketa Lazarová (1967),1967
63285,Witchfinder General (1968),1968
63350,Night of the Living Dead (1968),1968
63374,The Odd Couple (1968),1968
63385,Oliver! (1968),1968
63389,"The One and Only, Genuine, Original Family Band (1968)",1968
63415,The Party (1968),1968
63442,Planet of the Apes (1968),1968
63452,The Power (1968),1968
63462,The Producers (1968),1968
63518,Romeo and Juliet (1968),1968
63522,Rosemary's Baby (1968),1968
63555,Sayat Nova (1968),1968
63591,The Shakiest Gun in the West (1968),1968
63599,The Shoes of the Fisherman (1968),1968
63661,Sweet November (1968),1968
63671,Targets (1968),1968
63678,Teorema (1968),1968
63688,The Thomas Crown Affair (1968),1968
63694,Thunderbird 6 (1968),1968
63759,Vargtimmen (1968),1968
63790,Voyage to the Planet of Prehistoric Women (1968),1968
63823,Yellow Submarine (1968),1968
64040,L'armée des ombres (1969),1969
64072,Battle of Britain (1969),1969
64110,The Bridge at Remagen (1969),1969
64115,Butch Cassidy and the Sundance Kid (1969),1969
64116,C'era una volta il West (1968),1968
64276,Easy Rider (1969),1969
64285,L'enfant sauvage (1970),1970
64382,"Goodbye, Mr. Chips (1969)",1969
64418,"Hello, Dolly! (1969)",1969
64471,"If It's Tuesday, This Must Be Belgium (1969)",1969
64473,The Illustrated Man (1969),1969
64494,Eugenie (1970),1970
64505,The Italian Job (1969),1969
64513,John and Mary (1969),1969
64519,Doppelgänger (1969),1969
64541,Kes (1969),1969
64603,The Love Bug (1968),1968
64652,Medium Cool (1969),1969
64665,Midnight Cowboy (1969),1969
64729,Nightmare in Wax (1969),1969
64757,On Her Majesty's Secret Service (1969),1969
64775,Otley (1968),1968
64806,The Phantom Tollbooth (1970),1970
64866,Queimada (1969),1969
64939,Satan's Sadists (1969),1969
64940,Fellini - Satyricon (1969),1969
65036,Stereo (1969),1969
65063,Take the Money and Run (1969),1969
65086,That Cold Day in the Park (1969),1969
65088,"They Shoot Horses, Don't They? (1969)",1969
65112,Topaz (1969),1969
65126,True Grit (1969),1969
65143,L'uccello dalle piume di cristallo (1970),1970
65163,The Valley of Gwangi (1969),1969
65207,Where Eagles Dare (1968),1968
65214,The Wild Bunch (1969),1969
65225,The Wrecking Crew (1968),1968
65234,Z (1969),1969
65421,The AristoCats (1970),1970
65422,Arizona si scatenò... e li fece fuori tutti (1970),1970
65462,Beneath the Planet of the Apes (1970),1970
65478,Blood Mania (1970),1970
65489,Brancaleone alle crociate (1970),1970
65491,Hexen bis aufs Blut gequält (1970),1970
65528,Catch-22 (1970),1970
65531,Le cercle rouge (1970),1970
65537,Change of Habit (1969),1969
65569,"Nachts, wenn Dracula erwacht (1970)",1970
65571,Il conformista (1970),1970
65579,Cotton Comes to Harlem (1970),1970
65687,Elvis: That's the Way It Is (1970),1970
65724,Five Easy Pieces (1970),1970
65761,Il gatto a nove code (1971),1971
65780,Gimme Shelter (1970),1970
65832,Hercules in New York (1969),1969
65836,"Hi, Mom! (1970)",1970
65848,L'homme orchestre (1970),1970
65904,The Party at Kitty and Stud's (1970),1970
65916,Joe (1970),1970
65938,Kelly's Heroes (1970),1970
65944,King: A Filmed Record... Montgomery to Memphis (1970),1970
65988,Little Big Man (1970),1970
66011,Love Story (1970),1970
66026,MASH (1970),1970
66065,Medea (1969),1969
66206,Patton (1970),1970
66214,Performance (1970),1970
66279,The Railway Children (1970),1970
66434,THX 1138 (1971),1971
66450,They Call Me Mister Tibbs! (1970),1970
66473,Tora! Tora! Tora! (1970),1970
66514,Uski Roti (1970),1970
66518,The Vampire Lovers (1970),1970
66565,Beloe solntse pustyni (1970),1970
66579,Women in Love (1969),1969
66580,Woodstock (1970),1970
66730,10 Rillington Place (1971),1971
66763,Anand (1971),1971
66769,The Andromeda Strain (1971),1971
66808,Bananas (1971),1971
66817,Bedknobs and Broomsticks (1971),1971
66819,The Beguiled (1971),1971
66831,Big Jake (1971),1971
66849,The Blood on Satan's Claw (1971),1971
66895,Carry on at Your Convenience (1971),1971
66921,A Clockwork Orange (1971),1971
66963,Dad's Army (1971),1971
66988,Detenuto in attesa di giudizio (1971),1971
66989,Les deux Anglaises et le continent (1971),1971
66995,Diamonds Are Forever (1971),1971
66999,Dirty Harry (1971),1971
67065,Escape from the Planet of the Apes (1971),1971
67084,Una farfalla con le ali insanguinate (1971),1971
67085,Fata Morgana (1971),1971
67093,Fiddler on the Roof (1971),1971
67108,La folie des grandeurs (1971),1971
67116,The French Connection (1971),1971
67128,Get Carter (1971),1971
67140,Giù la testa (1971),1971
67185,Harold and Maude (1971),1971
67217,The Hospital (1971),1971
67275,Mad Dogs & Englishmen (1971),1971
67277,Johnny Got His Gun (1971),1971
67309,Klute (1971),1971
67328,The Last Picture Show (1971),1971
67334,Le Mans (1971),1971
67341,Let's Scare Jessica to Death (1971),1971
67361,Una lucertola con la pelle di donna (1971),1971
67372,The Tragedy of Macbeth (1971),1971
67411,McCabe & Mrs. Miller (1971),1971
67421,Mere Apne (1971),1971
67482,A New Leaf (1971),1971
67525,The Omega Man (1971),1971
67528,On the Buses (1971),1971
67541,Wake in Fright (1971),1971
67549,The Panic in Needle Park (1971),1971
67588,Play Misty for Me (1971),1971
67622,The Projectionist (1971),1971
67625,Proverka na dorogakh (1971),1971
67647,I racconti di Canterbury (1972),1972
67650,Raid on Rommel (1971),1971
67731,The Selfish Giant (1971),1971
67756,Silent Running (1972),1972
67774,Sometimes a Great Notion (1970),1970
67800,Straw Dogs (1971),1971
67803,Summer of '42 (1971),1971
67805,Sunday Bloody Sunday (1971),1971
67824,Tang shan da xiong (1971),1971
67866,El topo (1970),1970
67893,Two-Lane Blacktop (1971),1971
67900,Un flic (1972),1972
67927,Vanishing Point (1971),1971
67959,Walkabout (1971),1971
67975,What's the Matter with Helen? (1971),1971
67983,Whoever Slew Auntie Roo? (1972),1972
67989,Wild Rovers (1971),1971
67992,Willy Wonka & the Chocolate Factory (1971),1971
68152,$ (1971),1971
68182,"Aguirre, der Zorn Gottes (1972)",1972
68205,L'amour l'après-midi (1972),1972
68230,Asylum (1972),1972
68278,Die bitteren Tränen der Petra von Kant (1972),1972
68282,"Black Mama, White Mama (1973)",1973
68285,Bless This House (1972),1972
68309,Boxcar Bertha (1972),1972
68324,Bummer (1973),1973
68327,Cabaret (1972),1972
68339,Carry on Matron (1972),1972
68347,Le casse (1971),1971
68361,Le charme discret de la bourgeoisie (1972),1972
68408,Conquest of the Planet of the Apes (1972),1972
68421,The Cowboys (1972),1972
68458,Death Line (1973),1973
68473,Deliverance (1972),1972
68491,The Doberman Gang (1972),1972
68503,Dr. Phibes Rises Again (1972),1972
68505,Dracula A.D. 1972 (1972),1972
68537,Elvis on Tour (1972),1972
68555,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),1972
68576,Fear Is the Key (1972),1972
68611,Frenzy (1972),1972
68612,Fritz the Cat (1972),1972
68638,The Getaway (1972),1972
68646,The Godfather (1972),1972
68699,High Plains Drifter (1973),1973
68713,Horror Express (1972),1972
68762,Jeremiah Johnson (1972),1972
68767,Jing wu men (1972),1972
68795,Kansas City Bomber (1972),1972
68833,The Last House on the Left (1972),1972
68863,Lisa e il diavolo (1974),1974
68935,Meng long guo jiang (1972),1972
68981,Mutiny on the Buses (1972),1972
69089,Pink Flamingos (1972),1972
69097,"Play It Again, Sam (1972)",1972
69113,The Poseidon Adventure (1972),1972
69121,Prime Cut (1972),1972
69191,Roma (1972),1972
69235,Lo scopone scientifico (1972),1972
69280,Slaughterhouse-Five (1972),1972
69281,Sleuth (1972),1972
69289,Snoopy Come Home (1972),1972
69293,Solyaris (1972),1972
69303,Sounder (1972),1972
69332,Super Fly (1972),1972
69375,Three on a Meathook (1973),1973
69427,Twins of Evil (1971),1971
69467,Viskningar och rop (1972),1972
69495,"What's Up, Doc? (1972)",1972
69704,American Graffiti (1973),1973
69747,Les aventures de Rabbi Jacob (1973),1973
69762,Badlands (1973),1973
69768,Battle for the Planet of the Apes (1973),1973
69786,Billy Two Hats (1974),1974
69792,Black Caesar (1973),1973
69834,Cahill U.S. Marshal (1973),1973
69841,Cannibal Girls (1973),1973
69847,Carry on Abroad (1972),1972
69865,Charley Varrick (1973),1973
69895,The Crazies (1973),1973
69897,Coffy (1973),1973
69945,Dark Star (1974),1974
69947,The Day of the Jackal (1973),1973
69995,Don't Look Now (1973),1973
70022,Electra Glide in Blue (1973),1973
70034,Enter the Dragon (1973),1973
70040,El espíritu de la colmena (1973),1973
70047,The Exorcist (1973),1973
70071,Frank Film (1973),1973
70077,The Friends of Eddie Coyle (1973),1973
70121,Godspell: A Musical Based on the Gospel According to St. Matthew (1973),1973
70130,La grande bouffe (1973),1973
70155,The Harder They Come (1972),1972
70169,Hell Up in Harlem (1973),1973
70239,Jesus Christ Superstar (1973),1973
70246,Jingi naki tatakai (1973),1973
70290,The Last Detail (1973),1973
70297,The Legend of the 7 Golden Vampires (1974),1974
70300,Lemora: A Child's Tale of the Supernatural (1973),1973
70328,Live and Let Die (1973),1973
70334,The Long Goodbye (1973),1973
70355,Magnum Force (1973),1973
70379,Mean Streets (1973),1973
70404,Le monache di Sant'Arcangelo (1973),1973
70460,La nuit américaine (1973),1973
70464,O Lucky Man! (1973),1973
70510,Paper Moon (1973),1973
70511,Papillon (1973),1973
70518,Pat Garrett & Billy the Kid (1973),1973
70544,La planète sauvage (1973),1973
70608,Robin Hood (1973),1973
70636,Satánico pandemonium (1975),1975
70643,Scarecrow (1973),1973
70666,Serpico (1973),1973
70672,The Seven-Ups (1973),1973
70689,Siddhartha (1972),1972
70698,Sisters (1973),1973
70707,Sleeper (1973),1973
70723,Soylent Green (1973),1973
70735,The Sting (1973),1973
70736,The Stone Killer (1973),1973
70791,Theatre of Blood (1973),1973
70800,Tian xia di yi quan (1972),1972
70814,Tom Sawyer (1973),1973
70825,The Train Robbers (1973),1973
70834,Trip with the Teacher (1975),1975
70849,Ultimo tango a Parigi (1972),1972
70869,Una vela para el diablo (1973),1973
70903,The Way We Were (1973),1973
70909,Westworld (1973),1973
70917,The Wicker Man (1973),1973
70948,Zardoz (1974),1974
70959,État de siège (1972),1972
71115,Alice Doesn't Live Here Anymore (1974),1974
